Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
10.2,0.3103393168510263,-0.2173875688935982,-14.48199719806432,-0.03655857609445528,-0.01576666442640792,0.02361368457359334,0.3119292537484671,-0.2141500383731016,-14.48410594182436,1.518706624,1114010.264,35.7497395085,1293.99699233,35.73156348547411,0.9771918905409596,0.5868064575459941,4.510187495403175,0.3713343508777456,0.10353055985993,-8.229207871498744,-2.056706819479322,-5.026954629410215,5.302462988911796,-9.274388950737286,-31.87872048735067,35.73156348547411,0.9771918905409596,0.5868064575459941,1289.447274978604,-107.5002397321659,14.05843779789811,-31.02004277832716,10.8701953818414,14.0584377978981,16.19213585632857,-31.8725367343375,-0.003668041518155585, 2095.247935,-10.78127151,  13.5570076,-10.78127151, 1504.978401, 3.983568863,  13.5570076, 3.983568863, 3149.972892,77.07555455,2479.832669,45.48934672954843,4.227704607679758,35.42539850816628,4.3229975774884,4.3229795271869,1.08503809982791,0.9762391067536816,295.383602226398,0.8450736891740183,0.0125555091637435,0.002139440744634746,-0.5344981214641956,-0.09730452143799184,0.2227343117042566,0.8383005266598067,0.4880302075683892,-0.09748601209706041,0.2224225341323791,0.8383833031010391,0.4879939864761997,0.9408631475632,1.5663315689217,29.59426203436,29.759811033553,-95.164056260114,-1622949.713956802,-18108263.43770558,10325749.95180127,-1636418.112803674,-18107051.28571367,10325749.95180127,0.042616356148853,4.3229795271869,-3.26256264059e-09,5.15841642,0.999479178,1.52619398,34509367.2,87.4509152,3.49,-1.66841642,1,0,-0.523,-0.523,-0.541937487,-0.174,0.348,0,-0.179421491,-0.448553729,-0.448568733,-0.448568733,-0.448568733,0.0107378906,-1,0.965829222,0,295.405361,-295.405361,360,30,0.5235,0.446602483,0.427664996,0,0,0,-4.32297967,-4.31975049,-0.518183316,-0.521851357,0,0,0,-0,0,0,0.002,-0.448568733,-0.156550488,-0.156550488,0.117412866,0.117412866,-0.273963354,0,0,9.9,0.33,110757,201.376,1.29953,28.6273,428.116,-3.81582,2.99378,446.44,2470.47,129.916,129.916,29.5942614539565447,-95.1640574021175354,20908474.2092136629,0.311929253748467084
10.3,0.3067456985682393,-0.2189149832151417,-14.47627893523262,-0.03880517333500645,-0.01303355496888406,0.09656446237437319,0.3082525278187305,-0.2156394562582652,-14.47839002315574,1.557283364,1128070.051,36.2009328951,1293.193938,36.1817912742553,1.014339701330002,0.5971914547982156,4.494357301321875,0.3713062491735322,0.1040986872613687,-8.132860899770012,-2.217085726083074,-5.290968827304331,5.299069213708284,-9.388090769134591,-31.87532189103747,36.1817912742553,1.014339701330002,0.5971914547982156,1288.629065309373,-107.7139456981774,13.54249661529986,-31.83912519445825,10.64793100810487,13.54249661529986,15.59776687613402,-32.66829038858136,-0.003747299658736214, 2095.241869,-10.78126673, 13.55703469,-10.78126673, 1504.977984, 3.983614469, 13.55703469, 3.983614469, 3149.967081,77.07548976,2479.830584,45.48934461897134,4.227708161693625,35.42537835395162,4.3233666606247,4.3233486104452,1.091160310888671,0.9819398493846304,293.9352351330315,0.8382493512637997,0.01265344431632198,0.001993161439507279,-0.545136627608372,-0.09103053496590977,0.2121905705571799,0.8411979790201616,0.488952516675019,-0.09121415168845651,0.2118746488130037,0.8412776065790365,0.4889182962323763,0.94559838182698,1.6056213643968,29.594266390756,29.759815404886,-95.164066430219,-1622820.81022004,-18108274.19827958,10325751.33206745,-1636421.255842184,-18107050.20967218,10325751.33206745,0.043034163562077,4.3233486104452,-3.2625626384324e-09,5.13313764,0.999479165,1.52619389,34509370.3,87.4509098,3.49,-1.64313764,1,0,-0.523,-0.523,-0.54204434,-0.174,0.348,0,-0.179359096,-0.448397741,-0.448413729,-0.448413729,-0.448413729,0.012271875,-1,0.969709252,0,293.956887,-293.956887,360,30,0.5235,0.450352824,0.431308484,0,0,0,-4.32334875,-4.32007557,-0.518222296,-0.521969596,0,0,0,-0,0,0,0.002,-0.448413729,-0.156496391,-0.156496391,0.117372294,0.117372294,-0.273868685,0,0,9.9,0.33,110760,201.382,1.29953,28.6279,428.127,-3.6157,3.03345,446.338,2470.49,129.915,129.915,29.5942657854783064,-95.1640675548108419,20908474.2050778978,0.308252527818730526
10.4,0.30293411259864,-0.220164934276755,-14.46331527963028,-0.04094817170758067,-0.01030125902821378,0.1684101062016851,0.3043569466840325,-0.2168535333069233,-14.46542868215629,1.59620837,1142081.345,36.650570119,1292.40242037,36.63044450309123,1.051478310134691,0.6076338667347336,4.478713269197408,0.3707641301674958,0.1046924151785674,-8.024375070633425,-2.375390132916834,-5.549481410734896,5.295716207938812,-9.496904243870787,-31.87206913648149,36.63044450309123,1.051478310134691,0.6076338667347336,1287.821100453283,-107.9435888554709,13.0004242696479,-32.64797974210668,10.40973955557365,13.0004242696479,14.97329625083141,-33.45242404942449,-0.003827408785836317, 2095.235802,-10.78126196, 13.55706177,-10.78126196, 1504.977567, 3.983660077, 13.55706177, 3.983660077,  3149.96127,77.07542496,2479.828499,45.48934250833108,4.227711715813827,35.42535819913396,4.3237437084317,4.3237256544423,1.096784586203075,0.9876319063048062,292.4877681507934,0.8312955083526452,0.01274600711867111,0.001847198002209115,-0.5556814779662795,-0.08474416159168328,0.2016204794441195,0.8439579695723515,0.4897984840117007,-0.08492988217211764,0.2013004445511812,0.8440343613618225,0.4897663146626845,0.95034782484865,1.6439999890418,29.594270580138,29.759819608633,-95.164076849302,-1622691.987802129,-18108284.98102278,10325752.65942835,-1636424.480287664,-18107049.15665519,10325752.65942835,0.043451970975301,4.3237256544423,-3.2625626363575e-09,5.10787458,0.999479151,1.52619379,34509373.6,87.4509043,3.49,-1.61787458,1,0,-0.523,-0.523,-0.542142502,-0.174,0.348,0,-0.179292882,-0.448232206,-0.448249132,-0.448249132,-0.448249132,0.012271875,-1,0.973127893,0,292.509313,-292.509313,360,30,0.5235,0.453920259,0.434777757,0,0,0,-4.3237258,-4.32040523,-0.518261825,-0.522089234,0,0,0,-0,0,0,0.002,-0.448249132,-0.156438947,-0.156438947,0.11732921,0.11732921,-0.273768157,0,0,9.9,0.33,110764,201.389,1.29953,28.6284,428.137,-3.41295,3.07294,446.238,2470.51,129.914,129.914,29.594269950388739,-95.1640779557796748,20908474.2011227123,0.304356946684032459
10.5,0.298914546993354,-0.2211369948031227,-14.44322232026477,-0.04298339667161607,-0.007567191297036441,0.2390317536291317,0.3002525963953619,-0.2177918772692961,-14.44533800359106,1.635478223,1156044.7,37.0986689582,1291.62366009,37.07754293997022,1.088556628208444,0.6181362876550596,4.463279067439276,0.369711614019085,0.1053134914112536,-7.904139597465605,-2.531270207564479,-5.801947643510162,5.292403631828973,-9.600731938345081,-31.86896781422664,37.07754293997022,1.088556628208444,0.6181362876550596,1287.024575204447,-108.1889441924076,12.43279839970434,-33.44541191925754,10.15584481821987,12.43279839970435,14.31938943525706,-34.223768193979,-0.003908261525282786, 2095.229735,-10.78125718, 13.55708886,-10.78125718,  1504.97715, 3.983705686, 13.55708886, 3.983705686, 3149.955459,77.07536016,2479.826415,45.48934039762598,4.227715270043251,35.42533804369694,4.3241288103163,4.3241107635854,1.101902407569165,0.9933163736572874,291.0419210311035,0.8242170766968098,0.0128331861464689,0.001701840904353361,-0.5661259785173541,-0.07844970747246387,0.1910309795924949,0.8465789896575341,0.4905678571857777,-0.07863750877351705,0.1907068646555028,0.8466520611602544,0.4905377878617057,0.95511506398092,1.6814256539231,29.594274594347,29.759823636607,-95.164087513515,-1622563.245618523,-18108295.78751792,10325753.93129931,-1636427.785057278,-18107048.12824453,10325753.93129931,0.043869778388525,4.3241107635854,0,5.08263978,0.999479137,1.52619369,34509376.9,87.4508987,3.49,-1.59263978,1,0,-0.523,-0.523,-0.542231825,-0.174,0.348,0,-0.179223023,-0.448057558,-0.448075376,-0.448075376,-0.448075376,0.012271875,-1,0.976080642,0,291.06336,-291.06336,360,30,0.5235,0.457313708,0.438081883,0,0,0,-4.3241109,-4.32073979,-0.518301941,-0.522210202,0,0,0,-0,0,0,0.002,-0.448075376,-0.156378306,-0.156378306,0.11728373,0.11728373,-0.273662036,0,0,9.9,0.33,110768,201.396,1.29953,28.629,428.148,-3.20793,3.11225,446.139,2470.53,129.913,129.913,29.5942739405552331,-95.1640886011987419,20908474.1973567307,0.300252596395361948
10.6,0.2947388392811868,-0.2218025515918303,-14.41613393964396,-0.04254658114857347,-0.003019287193985219,0.3078837587127282,0.2959914137158484,-0.2184259040061402,-14.41825186594631,1.675089804,1169960.745,37.5452495546,1290.8588357,37.52310867167315,1.125525335695032,0.6287069657665514,4.448075015398347,0.3682118421012852,0.1062055035185929,-7.772551873597779,-2.684173210744706,-6.047923239727122,5.289129344934249,-9.69943515959964,-31.86579920296525,37.52310867167315,1.125525335695032,0.6287069657665514,1286.24064410982,-108.4497471631863,11.84024803140105,-34.23026743219018,9.886510111861035,11.84024803140104,13.63677423621569,-34.9811969016598,-0.003984228643910792, 2095.223668, -10.7812524, 13.55711594, -10.7812524, 1504.976733, 3.983751297, 13.55711594, 3.983751297, 3149.949648,77.07529536,2479.82433,45.48933828685462,4.227718824384217,35.42531788762735,4.3245219625533,4.3245039117791,1.106506623749567,0.998994453233536,289.5984013514528,0.8170191878031146,0.01291499026777543,0.001557376062557378,-0.5764637233753066,-0.07215145518183551,0.1804289763833561,0.8490598492550497,0.491260546328921,-0.07234131319367094,0.1801008164870103,0.8491295184107462,0.4912326243946563,0.95991208113315,1.7178608488061,29.594278425414,29.75982748081,-95.164098418649,-1622434.582467202,-18108306.61932347,10325755.14515605,-1636431.168950743,-18107047.12599783,10325755.14515605,0.044287585801749,4.3245039117791,0,5.05744561,0.999479123,1.52619359,34509380.3,87.4508929,3.49,-1.56744561,1,0,-0.523,-0.523,-0.542312184,-0.174,0.348,0,-0.179150142,-0.447875354,-0.447893513,-0.447893513,-0.447893513,0.012271875,-1,0.978571706,0,289.619734,-289.619734,360,30,0.5235,0.460541656,0.441229472,0,0,0,-4.32450405,-4.32107955,-0.51834268,-0.522326909,0,0,0,-0,0,0,0.002,-0.447893513,-0.156314836,-0.156314836,0.117236127,0.117236127,-0.273550963,0,0,9.9,0.33,110771,201.402,1.29953,28.6295,428.158,-3.00097,3.15142,446.041,2470.56,129.912,129.912,29.5942777480347026,-95.1640994868825203,20908474.1937882677,0.295991413715848417
10.7,0.2907247591207645,-0.2219123393590827,-14.3822683134316,-0.04188993746585754,0.001622816790768477,0.374772994821175,0.2918912686686932,-0.2185063719131693,-14.38438844189149,1.715040256,1183830.16,37.9903337948,1290.1090808,37.96716496740952,1.16234301629751,0.6393785189397194,4.433108928810837,0.3662745561719181,0.1071859262424592,-7.630115793845134,-2.834102948628266,-6.286793419085525,5.28589357956049,-9.793004101069286,-31.8629118022194,37.96716496740952,1.16234301629751,0.6393785189397194,1285.470419675307,-108.7256856685394,11.22344813373834,-35.00143398130042,9.602046296621369,11.22344813373834,12.92623997251375,-35.72363035492069,-0.004034660207788199, 2095.217601,-10.78124763, 13.55714303,-10.78124763, 1504.976315, 3.983796908, 13.55714303, 3.983796908, 3149.943836,77.07523056,2479.822245,45.4893361760159,4.227722378838616,35.42529773091452,4.3249213173985,4.3249032622112,1.110609615729953,1.004682116218901,288.1578998075315,0.8097071482515403,0.01299165161560939,0.001414093752021035,-0.5866886324086373,-0.06585377098472443,0.169821219739428,0.8513997497399385,0.4918765092135164,-0.06604566084218323,0.169489051813056,0.8514659369854605,0.4918507803723629,0.96478702620968,1.7532813536099,29.594282065581,29.759831133459,-95.164109560147,-1622305.997032705,-18108317.47796855,10325756.29853935,-1636434.630654356,-18107046.1514435,10325756.29853935,0.044705393214974,4.3249032622112,0,5.03230412,0.999479109,1.52619349,34509383.7,87.4508871,3.49,-1.54230412,1,0,-0.523,-0.523,-0.542383794,-0.174,0.348,0,-0.17907993,-0.447699825,-0.447717254,-0.447717254,-0.447717254,0.012271875,-1,0.980707083,0,288.179126,-288.179126,360,30,0.5235,0.463612175,0.444228381,0,0,0,-4.32490341,-4.32142472,-0.518384068,-0.522418728,0,0,0,-0,0,0,0.002,-0.447717254,-0.156253322,-0.156253322,0.117189991,0.117189991,-0.273443313,0,0,9.9,0.33,110775,201.409,1.29953,28.63,428.169,-2.79245,3.19043,445.944,2470.58,129.911,129.911,29.5942813650909393,-95.1641106082989268,20908474.1904237904,0.291891268668693249
10.8,0.2865972689993539,-0.2217338101311714,-14.34175076102706,-0.04471861985190432,0.002785961625895326,0.4408504093188126,0.2876772244111676,-0.2183007508726008,-14.34387304844637,1.755326933,1197653.664,38.4339447073,1289.37547545,38.40973732502608,1.198961080626895,0.6501359185700419,4.418417410580632,0.3638195947334388,0.10794710272933,-7.477379265181014,-2.980912764003889,-6.51808939631858,5.282719793084871,-9.881462008254616,-31.86045197400708,38.40973732502608,1.198961080626895,0.6501359185700419,1284.714958309821,-109.0164656444752,10.58313745727738,-35.75785536689686,9.302746201172646,10.58313745727738,12.18861991316827,-36.45004298547243,-0.004090538355089657, 2095.211534,-10.78124285, 13.55717012,-10.78124285, 1504.975898, 3.983842522, 13.55717012, 3.983842522, 3149.938025,77.07516576,2479.82016,45.48933406510891,4.227725933407997,35.42527757354964,4.3253257572651,4.3253077056185,1.114230511015535,1.010400532553759,286.7210880928423,0.8022864163325863,0.01306348626400875,0.001272274019450498,-0.5967949671484045,-0.05956099355824113,0.1592143324890872,0.8535982337333543,0.4924158199567792,-0.05975488958601711,0.1588781951838899,0.8536608620510593,0.4923923281976628,0.96971471459305,1.7876529968633,29.594285507309,29.759834586988,-95.16412093312,-1622177.48789109,-18108328.36495216,10325757.3890608,-1636438.168745956,-18107045.20607995,10325757.3890608,0.045123200628198,4.3253077056185,3.2625626289644e-09,5.00722702,0.999479094,1.52619339,34509387.3,87.4508812,3.49,-1.51722702,1,0,-0.523,-0.523,-0.542446991,-0.174,0.348,0,-0.179008273,-0.447520683,-0.447539089,-0.447539089,-0.447539089,0.012271875,-1,0.982431731,0,286.742208,-286.742208,360,30,0.5235,0.466532943,0.447085952,0,0,0,-4.32530785,-4.32177528,-0.518426102,-0.522516641,0,0,0,-0,0,0,0.002,-0.447539089,-0.156191142,-0.156191142,0.117143357,0.117143357,-0.273334499,0,0,9.9,0.33,110779,201.416,1.29953,28.6306,428.179,-2.58266,3.2294,445.847,2470.61,129.91,129.91,29.5942847842086962,-95.1641219605851347,20908474.1872703061,0.287677224411167609
10.9,0.2821237349821213,-0.2214874349337633,-14.29467410817471,-0.04853786179000612,0.003253264252586747,0.505773658459349,0.2831167468922318,-0.218029522785873,-14.29679850794367,1.795947601,1211432.075,38.8761085581,1288.6590442,38.85085474454443,1.23532634637477,0.6609622213748541,4.404030159451696,0.3608261987497592,0.1085933284847534,-7.314860640595811,-3.124096151466829,-6.741511460474748,5.279606624532178,-9.964739034924676,-31.85817808563014,38.85085474454443,1.23532634637477,0.6609622213748541,1283.975264247764,-109.3217492627754,9.920088097249772,-36.49852751817858,8.988946421543952,9.920088097249772,11.42479558241157,-37.15946508185326,-0.00416562858080527, 2095.205466,-10.78123807, 13.55719721,-10.78123807, 1504.975481, 3.983888137, 13.55719721, 3.983888137, 3149.932213,77.07510096,2479.818075,45.48933195413287,4.227729488093648,35.42525741552541,4.3257367499173,4.3257186905795,1.117356937003452,1.016140542344675,285.2886276577505,0.7947626409889638,0.01313044027577565,0.001132138682066427,-0.6067772690933769,-0.05327715214505015,0.1486150426703966,0.8556550165032716,0.4928788967730058,-0.05347302799552139,0.1482749762974587,0.8557140115594263,0.492857684430153,0.97466819993737,1.8209359188315,29.594288743296,29.75983783407,-95.164132532366,-1622049.053515404,-18108339.28174198,10325758.4144077,-1636441.781700391,-18107044.29137443,10325758.4144077,0.045541008041422,4.3257186905795,-3.2625626273617e-09,4.98222587,0.999479079,1.52619328,34509390.9,87.4508752,3.49,-1.49222587,1,0,-0.523,-0.523,-0.542501557,-0.174,0.348,0,-0.178930748,-0.447326871,-0.447346922,-0.447346922,-0.447346922,0.012271875,-1,0.983660391,0,285.309642,-285.309642,360,30,0.5235,0.469311263,0.449809706,0,0,0,-4.32571883,-4.32213127,-0.518468788,-0.522634417,0,0,0,-0,0,0,0.002,-0.447346922,-0.156124076,-0.156124076,0.117093057,0.117093057,-0.273217132,0,0,9.9,0.33,110783,201.423,1.29953,28.6311,428.189,-2.37192,3.26836,445.751,2470.63,129.909,129.909,29.594287998105866,-95.1641335385657214,20908474.1843368486,0.283116746892231819
11,0.2772927447142132,-0.221150319384653,-14.24117743415493,-0.05164298674696441,0.004738955124909721,0.5690440968224572,0.2781985231717184,-0.2176697979098979,-14.24330389579441,1.836900398,1225166.294,39.3168542206,1287.96075497,39.29054869983674,1.271386170053163,0.6718525708457523,4.389967299385612,0.3573235371264989,0.1092530319410833,-7.14310401495147,-3.263266638458998,-6.95671393131143,5.276541729435237,-10.04274723754862,-31.85598033390031,39.29054869983674,1.271386170053163,0.6718525708457523,1283.252288787357,-109.6411533182772,9.235104386113919,-37.22249925165284,8.661028936730411,9.235104386113925,10.63569656309173,-37.85098369026728,-0.004254592487556108, 2095.199398, -10.7812333,  13.5572243, -10.7812333, 1504.975064, 3.983933753,  13.5572243, 3.983933753, 3149.926401,77.07503615,2479.81599,45.48932984308712,4.227733042896666,35.42523725683561,4.3261560201645,4.3261379625648,1.119964463755014,1.021882668963388,283.8611685054107,0.7871416389144058,0.01319232772101458,0.0009939073522783081,-0.6166303713932845,-0.04700613915107034,0.1380300607687498,0.8575700492758306,0.4932663943462349,-0.04720396790522575,0.1376861072085202,0.8576253395116886,0.4932475020952742,0.97963929829931,1.8530923822573,29.594291766487,29.759840867626,-95.164144352384,-1621920.692280901,-18108350.22976953,10325759.37234608,-1636445.467894725,-18107043.4087581,10325759.37234608,0.045958815454646,4.3261379625648,3.2625626258644e-09,4.95731201,0.999479064,1.52619318,34509394.6,87.4508691,3.49,-1.46731201,1,0,-0.523,-0.523,-0.542547067,-0.174,0.348,0,-0.178846897,-0.447117242,-0.447138752,-0.447138752,-0.447138752,0.0138058594,-1,0.98436526,0,283.882078,-283.882078,360,30,0.5235,0.471954083,0.452407015,0,0,0,-4.3261381,-4.32249288,-0.518512148,-0.52276674,0,0,0,-0,0,0,0.002,-0.447138752,-0.156051424,-0.156051424,0.117038568,0.117038568,-0.273089993,0,0,9.9,0.33,110787,201.43,1.29953,28.6316,428.199,-2.16056,3.30729,445.656,2470.66,129.908,129.908,29.5942909997469528,-95.1641453367699484,20908474.1816323288,0.278198523171718448
11.1,0.2722062051623554,-0.2206035465474912,-14.1814418458785,-0.05356343646502689,0.007373339916546291,0.6303630587796568,0.2730245592221928,-0.2171026583761161,-14.18357031530482,1.878183779,1238857.279,39.7562125283,1287.28151655,39.72885239874881,1.307091863316182,0.6828122274980473,4.376243948788335,0.3533583918502483,0.109996657430145,-6.962689013173504,-3.39816784119644,-7.163332201748355,5.273515946544589,-10.11542015846999,-31.85387143108576,39.72885239874881,1.307091863316182,0.6828122274980473,1282.546927058713,-109.9742627117595,8.52902653671258,-37.92887551204436,8.319407630752959,8.529026536712578,9.822296851708609,-38.52374462927806,-0.004346702278216541,  2095.19333,-10.78122852, 13.55725139,-10.78122852, 1504.974647, 3.983979371, 13.55725139, 3.983979371, 3149.920589,77.07497134,2479.813905,45.48932773197111,4.227736597818,35.42521709747486,4.3265844136477,4.32656635353,1.122034042406815,1.027615256019482,282.4393448060851,0.7794293537504946,0.0132490480493639,0.0008578331778304964,-0.6263494307174797,-0.04075184418662196,0.1274659482489688,0.8593435842088605,0.4935790954968104,-0.04095159841544427,0.1271181508301534,0.859395100878206,0.4935625622991279,0.98463471997783,1.8840915950555,29.594294570089,29.75984368084,-95.164156387396,-1621792.40247048,-18108361.21042631,10325760.26072422,-1636449.22561368,-18107042.55962225,10325760.26072422,0.04637662286787,4.32656635353,0,4.9324965,0.999479049,1.52619307,34509398.4,87.4508629,3.49,-1.4424965,1,0,-0.523,-0.523,-0.542583188,-0.174,0.348,0,-0.178758413,-0.446896031,-0.446918489,-0.446918489,-0.446918489,0.0138058594,-1,0.984559049,0,282.46015,-282.46015,360,30,0.5235,0.47446801,0.454884822,0,0,0,-4.32656649,-4.32286042,-0.518556218,-0.52290292,0,0,0,-0,0,0,0.002,-0.446918489,-0.155974553,-0.155974553,0.116980915,0.116980915,-0.272955467,0,0,9.9,0.33,110790,201.437,1.29953,28.6322,428.21,-1.94893,3.34613,445.561,2470.69,129.907,129.907,29.5942937823557024,-95.1641573494493684,20908474.1791645847,0.273024559222192764
11.2,0.2669727721353823,-0.2197614855950066,-14.11566766210615,-0.05459458593792216,0.0104594526692388,0.6896467062803239,0.2677036090610104,-0.2162424671714052,-14.11779808229404,1.919796494,1252506.042,40.1942158756,1286.62217587,40.165800474128,1.342398946339876,0.693849547554092,4.362873856726633,0.3489673707167373,0.1108187323124931,-6.774226865920833,-3.52862381900677,-7.361027248210577,5.270527064598114,-10.18272808892802,-31.85191958964705,40.165800474128,1.342398946339876,0.693849547554092,1281.860014560089,-110.3206413439783,7.802730311284459,-38.61682084358035,7.964517403924511,7.802730311284459,8.985609033113663,-39.1769549669806,-0.004435362019346356, 2095.187262,-10.78122374, 13.55727848,-10.78122374,  1504.97423, 3.984024991, 13.55727848, 3.984024991, 3149.914777,77.07490653,2479.811819,45.48932562078434,4.227740152858491,35.42519693743839,4.327021881938,4.3270038178035,1.123557788942512,1.033337842291347,281.023771779412,0.7716318229385706,0.01330064531699376,0.0007241877233027962,-0.6359299475687487,-0.03451816431996752,0.1169290700892288,0.8609761950818248,0.4938178615668649,-0.03471981612789048,0.1165774734537518,0.8610238722664129,0.4938037246098262,0.98966524992556,1.9139097008738,29.594297147581,29.759846267168,-95.164168631365,-1621664.182280482,-18108372.2250612,10325761.07747621,-1636453.053055427,-18107041.74531569,10325761.07747621,0.046794430281094,4.3270038178035,-3.2625626231992e-09,4.90779009,0.999479033,1.52619296,34509402.2,87.4508566,3.49,-1.41779009,1,0,-0.523,-0.523,-0.542609783,-0.174,0.348,0,-0.178667229,-0.446668074,-0.44669105,-0.44669105,-0.44669105,0.0153398438,-1,0.98426731,0,281.044472,-281.044472,360,30,0.5235,0.476859332,0.457249549,0,0,0,-4.32700396,-4.32323419,-0.518601036,-0.523036398,0,0,0,-0,0,0,0.002,-0.44669105,-0.155895176,-0.155895176,0.116921382,0.116921382,-0.272816559,0,0,9.9,0.33,110794,201.444,1.29953,28.6327,428.22,-1.73736,3.38488,445.466,2470.71,129.906,129.906,29.5942963394266769,-95.1641695705964565,20908474.1769403629,0.267703609061010428
